cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos
51191606;Empresa Comercial 3979;2;2021-12-09;4711302;318041.149397647;RJ;Rio de Janeiro;500000;2000000;0.1590205746988235;4.517453798767967
87566143;Empresa Comercial 3980;2;2021-12-10;4711302;34049.91601951224;RJ;Niterói;500000;2000000;0.01702495800975612;4.514715947980835
33698370;Empresa Comercial 3981;2;2021-12-11;4711302;51163.77805856699;RJ;Rio de Janeiro;500000;2000000;0.025581889029283496;4.511978097193703
69057625;Empresa Comercial 3982;2;2021-12-12;4711302;16920.34482349692;RJ;Duque de Caxias;500000;2000000;0.008460172411748458;4.509240246406571
39142798;Empresa Comercial 3983;2;2021-12-13;5611201;231078.4647186517;RJ;Niterói;45000;90000;2.5675384968739077;4.506502395619439
38658787;Empresa Comercial 3984;2;2021-12-14;5611201;15855.978058406585;RJ;Rio de Janeiro;45000;90000;0.17617753398229538;4.503764544832307
77404927;Empresa Comercial 3987;2;2021-12-18;5611201;2342356.6240401915;RJ;Niterói;45000;90000;26.026184711557683;4.492813141683778
50179601;Empresa Comercial 3989;2;2021-12-20;4711302;217068.2152731628;RJ;Niterói;500000;2000000;0.10853410763658139;4.487337440109514
78985200;Empresa Comercial 3990;2;2021-12-21;5611201;277044.96685085184;RJ;Duque de Caxias;45000;90000;3.0782774094539094;4.484599589322382
79996621;Empresa Comercial 3993;2;2021-12-24;4781400;160553.03683129372;RJ;Duque de Caxias;80000;150000;1.0703535788752914;4.476386036960986
79577529;Empresa Comercial 3994;2;2021-12-25;4711302;443298.975917848;RJ;Rio de Janeiro;500000;2000000;0.221649487958924;4.473648186173854
16472973;Empresa Comercial 3995;2;2021-12-26;4781400;54554.74169254279;RJ;Duque de Caxias;80000;150000;0.36369827795028525;4.470910335386721
10692924;Empresa Comercial 3996;2;2021-12-27;5611201;140698.62878517777;RJ;Niterói;45000;90000;1.5633180976130865;4.468172484599589
26167670;Empresa Comercial 3997;2;2021-12-28;4781400;180741.0161469;RJ;Niterói;80000;150000;1.204940107646;4.465434633812457
79678979;Empresa Comercial 3998;2;2021-12-30;4781400;79868.48099696895;RJ;Niterói;80000;150000;0.532456539979793;4.459958932238193
14672412;Empresa Comercial 4000;2;2022-01-01;5611201;590334.3914226408;RJ;Rio de Janeiro;45000;90000;6.55927101580712;4.454483230663929
90286597;Empresa Comercial 4002;2;2022-01-03;4711302;79302.06912430146;RJ;Niterói;500000;2000000;0.03965103456215073;4.4490075290896645
23059040;Empresa Comercial 4004;2;2022-01-05;4711302;292330.0172741034;RJ;Duque de Caxias;500000;2000000;0.1461650086370517;4.4435318275154
50735911;Empresa Comercial 4005;2;2022-01-06;4711302;160543.68039897556;RJ;Duque de Caxias;500000;2000000;0.08027184019948778;4.440793976728268
97697746;Empresa Comercial 4006;2;2022-01-07;4781400;11870.842027830207;RJ;Rio de Janeiro;80000;150000;0.07913894685220138;4.438056125941136
30596928;Empresa Comercial 4007;2;2022-01-08;4711302;122188.57208079268;RJ;Rio de Janeiro;500000;2000000;0.061094286040396344;4.435318275154004
68043727;Empresa Comercial 4008;2;2022-01-10;5611201;7617.727777330117;RJ;Rio de Janeiro;45000;90000;0.0846414197481124;4.42984257357974
91133957;Empresa Comercial 4009;2;2022-01-11;4711302;231123.85861272083;RJ;Niterói;500000;2000000;0.11556192930636042;4.427104722792608
90545599;Empresa Comercial 4010;2;2022-01-12;4781400;64694.26088504856;RJ;Rio de Janeiro;80000;150000;0.4312950725669904;4.424366872005476
74283282;Empresa Comercial 4011;2;2022-01-13;4711302;100800.9749079561;RJ;Duque de Caxias;500000;2000000;0.05040048745397805;4.421629021218344
44262607;Empresa Comercial 4012;2;2022-01-14;4711302;245427.5283127424;RJ;Duque de Caxias;500000;2000000;0.1227137641563712;4.418891170431212
38840826;Empresa Comercial 4013;2;2022-01-15;4711302;12134.326490739557;RJ;Duque de Caxias;500000;2000000;0.006067163245369779;4.41615331964408
28644522;Empresa Comercial 4014;2;2022-01-16;4781400;30892.793834192635;RJ;Niterói;80000;150000;0.20595195889461756;4.413415468856948
99775198;Empresa Comercial 4016;2;2022-01-18;5611201;44190.13679847476;RJ;Rio de Janeiro;45000;90000;0.4910015199830529;4.407939767282683
10125355;Empresa Comercial 4017;2;2022-01-19;4781400;66851.12457006983;RJ;Rio de Janeiro;80000;150000;0.44567416380046554;4.405201916495551
47776534;Empresa Comercial 4018;2;2022-01-21;4781400;950904.7522539528;RJ;Rio de Janeiro;80000;150000;6.339365015026352;4.399726214921286
27393153;Empresa Comercial 4019;2;2022-01-22;4711302;266801.0492632659;RJ;Rio de Janeiro;500000;2000000;0.13340052463163296;4.396988364134154
26796693;Empresa Comercial 4020;2;2022-01-23;5611201;327997.8534697735;RJ;Niterói;45000;90000;3.644420594108594;4.394250513347022
80665074;Empresa Comercial 4021;2;2022-01-24;4781400;419823.2192423502;RJ;Duque de Caxias;80000;150000;2.798821461615668;4.39151266255989
76277348;Empresa Comercial 4023;2;2022-01-26;4711302;57876.17955703368;RJ;Rio de Janeiro;500000;2000000;0.02893808977851684;4.386036960985626
46041543;Empresa Comercial 4024;2;2022-01-27;4781400;44998.2043342826;RJ;Niterói;80000;150000;0.2999880288952173;4.383299110198494
12009606;Empresa Comercial 4025;2;2022-01-28;5611201;270896.7188138785;RJ;Duque de Caxias;45000;90000;3.0099635423764277;4.380561259411362
11559757;Empresa Comercial 4026;2;2022-01-29;5611201;175705.22487764191;RJ;Niterói;45000;90000;1.9522802764182434;4.37782340862423
49711170;Empresa Comercial 4027;2;2022-01-30;4711302;45411.893467714704;RJ;Duque de Caxias;500000;2000000;0.02270594673385735;4.375085557837098
22856498;Empresa Comercial 4031;2;2022-02-04;5611201;334366.2777767172;RJ;Rio de Janeiro;45000;90000;3.7151808641857467;4.361396303901437
86321231;Empresa Comercial 4033;2;2022-02-06;5611201;363751.84544216667;RJ;Duque de Caxias;45000;90000;4.04168717157963;4.355920602327173
95021707;Empresa Comercial 4037;2;2022-02-10;4711302;362204.8086166627;RJ;Rio de Janeiro;500000;2000000;0.18110240430833136;4.344969199178645
37413629;Empresa Comercial 4038;2;2022-02-11;4781400;13795.852390826954;RJ;Rio de Janeiro;80000;150000;0.09197234927217969;4.342231348391513
26869252;Empresa Comercial 4040;2;2022-02-14;5611201;102198.95008143366;RJ;Rio de Janeiro;45000;90000;1.1355438897937074;4.334017796030117
33216267;Empresa Comercial 4042;2;2022-02-16;4711302;158619.6750142027;RJ;Duque de Caxias;500000;2000000;0.07930983750710134;4.328542094455853
69910712;Empresa Comercial 4043;2;2022-02-17;4781400;439271.9077366768;RJ;Niterói;80000;150000;2.9284793849111788;4.32580424366872
22818331;Empresa Comercial 4044;2;2022-02-18;4781400;22885.90937328642;RJ;Niterói;80000;150000;0.1525727291552428;4.323066392881588
35139317;Empresa Comercial 4046;2;2022-02-20;4711302;37055.309023154565;RJ;Duque de Caxias;500000;2000000;0.01852765451157728;4.317590691307323
20779706;Empresa Comercial 4047;2;2022-02-21;5611201;341799.7669456721;RJ;Rio de Janeiro;45000;90000;3.7977751882852457;4.314852840520191
61989536;Empresa Comercial 4048;2;2022-02-22;4711302;506072.583846772;RJ;Duque de Caxias;500000;2000000;0.253036291923386;4.312114989733059
29363133;Empresa Comercial 4049;2;2022-02-23;5611201;102714.92203279314;RJ;Rio de Janeiro;45000;90000;1.1412769114754793;4.309377138945927
95711044;Empresa Comercial 4050;2;2022-02-25;4711302;21473.953861011305;RJ;Rio de Janeiro;500000;2000000;0.010736976930505652;4.303901437371663
51279354;Empresa Comercial 4051;2;2022-02-26;4711302;235773.3100705346;RJ;Duque de Caxias;500000;2000000;0.1178866550352673;4.301163586584531
39843907;Empresa Comercial 4054;2;2022-03-01;4711302;332596.9912637132;RJ;Niterói;500000;2000000;0.1662984956318566;4.292950034223135
25512659;Empresa Comercial 4057;2;2022-03-04;4711302;130112.60134029784;RJ;Niterói;500000;2000000;0.06505630067014892;4.284736481861739
75408693;Empresa Comercial 4058;2;2022-03-05;5611201;57969.36534804144;RJ;Duque de Caxias;45000;90000;0.6441040594226827;4.2819986310746065
73293830;Empresa Comercial 4059;2;2022-03-06;4781400;136743.07877417098;RJ;Duque de Caxias;80000;150000;0.9116205251611399;4.2792607802874745
41276622;Empresa Comercial 4060;2;2022-03-08;4781400;91876.99786925162;RJ;Duque de Caxias;80000;150000;0.6125133191283441;4.27378507871321
59358349;Empresa Comercial 4061;2;2022-03-09;5611201;58971.483683547645;RJ;Niterói;45000;90000;0.6552387075949738;4.271047227926078
14036405;Empresa Comercial 4064;2;2022-03-12;4711302;38069.8179081182;RJ;Niterói;500000;2000000;0.019034908954059102;4.262833675564682
41579612;Empresa Comercial 4065;2;2022-03-13;4711302;122146.66526024124;RJ;Rio de Janeiro;500000;2000000;0.061073332630120616;4.26009582477755
42740087;Empresa Comercial 4066;2;2022-03-14;5611201;143071.17892363732;RJ;Niterói;45000;90000;1.5896797658181925;4.257357973990418
26202558;Empresa Comercial 4068;2;2022-03-16;4781400;78697.81903341033;RJ;Rio de Janeiro;80000;150000;0.5246521268894022;4.251882272416153
46426088;Empresa Comercial 4069;2;2022-03-17;4711302;87027.4485207074;RJ;Niterói;500000;2000000;0.0435137242603537;4.249144421629021
59902136;Empresa Comercial 4070;2;2022-03-18;4711302;274580.72693942656;RJ;Rio de Janeiro;500000;2000000;0.13729036346971327;4.246406570841889
59309063;Empresa Comercial 4071;2;2022-03-20;5611201;102006.19909956888;RJ;Duque de Caxias;45000;90000;1.133402212217432;4.240930869267625
31485785;Empresa Comercial 4072;2;2022-03-21;4781400;665620.3733638638;RJ;Niterói;80000;150000;4.437469155759092;4.238193018480493
90320156;Empresa Comercial 4074;2;2022-03-23;4711302;162293.83094001983;RJ;Niterói;500000;2000000;0.08114691547000992;4.232717316906228
50249665;Empresa Comercial 4076;2;2022-03-25;5611201;163911.5882663214;RJ;Rio de Janeiro;45000;90000;1.8212398696257934;4.227241615331964
81015993;Empresa Comercial 4078;2;2022-03-27;4711302;433285.6035456312;RJ;Duque de Caxias;500000;2000000;0.2166428017728156;4.2217659137577
92184132;Empresa Comercial 4081;2;2022-03-31;5611201;133480.584520859;RJ;Rio de Janeiro;45000;90000;1.4831176057873223;4.210814510609172
83248217;Empresa Comercial 4083;2;2022-04-02;5611201;129454.17510455872;RJ;Duque de Caxias;45000;90000;1.4383797233839857;4.205338809034908
94538835;Empresa Comercial 4084;2;2022-04-03;4781400;30698.86717266048;RJ;Rio de Janeiro;80000;150000;0.20465911448440322;4.202600958247776
80775208;Empresa Comercial 4085;2;2022-04-04;4781400;295847.18267154146;RJ;Duque de Caxias;80000;150000;1.9723145511436098;4.199863107460644
21914970;Empresa Comercial 4087;2;2022-04-06;4711302;94583.30478668358;RJ;Rio de Janeiro;500000;2000000;0.04729165239334179;4.1943874058863795
94629168;Empresa Comercial 4088;2;2022-04-07;4781400;54365.19128430405;RJ;Niterói;80000;150000;0.36243460856202697;4.191649555099247
59573446;Empresa Comercial 4089;2;2022-04-08;4711302;27768.869230933924;RJ;Niterói;500000;2000000;0.013884434615466961;4.188911704312115
71316090;Empresa Comercial 4090;2;2022-04-09;4711302;177690.3675210377;RJ;Niterói;500000;2000000;0.08884518376051885;4.186173853524983
60391426;Empresa Comercial 4091;2;2022-04-10;5611201;61145.52110464368;RJ;Rio de Janeiro;45000;90000;0.6793946789404853;4.183436002737851
82112225;Empresa Comercial 4093;2;2022-04-13;4781400;171760.3169595892;RJ;Rio de Janeiro;80000;150000;1.1450687797305947;4.175222450376454
89601871;Empresa Comercial 4095;2;2022-04-15;5611201;127943.39704046868;RJ;Duque de Caxias;45000;90000;1.4215933004496522;4.16974674880219
34483329;Empresa Comercial 4096;2;2022-04-16;4781400;12028.578495279571;RJ;Duque de Caxias;80000;150000;0.08019052330186381;4.167008898015058
36678907;Empresa Comercial 4097;2;2022-04-17;4711302;408066.1358258516;RJ;Niterói;500000;2000000;0.2040330679129258;4.164271047227926
88839575;Empresa Comercial 4098;2;2022-04-18;4781400;153304.01150890248;RJ;Rio de Janeiro;80000;150000;1.022026743392683;4.161533196440794
19787557;Empresa Comercial 4100;2;2022-04-20;5611201;120619.74410760164;RJ;Niterói;45000;90000;1.3402193789733516;4.15605749486653
72188838;Empresa Comercial 4104;2;2022-04-25;4781400;222001.9791180986;RJ;Duque de Caxias;80000;150000;1.4800131941206573;4.142368240930869
78120794;Empresa Comercial 4105;2;2022-04-26;4711302;231109.58422398733;RJ;Niterói;500000;2000000;0.11555479211199367;4.139630390143737
66193692;Empresa Comercial 4106;2;2022-04-27;4711302;225524.22986071423;RJ;Niterói;500000;2000000;0.11276211493035712;4.136892539356605
69799781;Empresa Comercial 4108;2;2022-04-29;5611201;560742.0427988376;RJ;Niterói;45000;90000;6.230467142209307;4.131416837782341
35057299;Empresa Comercial 4109;2;2022-04-30;5611201;805313.2117118415;RJ;Duque de Caxias;45000;90000;8.947924574576017;4.128678986995209
78894682;Empresa Comercial 4110;2;2022-05-01;5611201;16790.890761908755;RJ;Duque de Caxias;45000;90000;0.18656545291009727;4.125941136208077
45637395;Empresa Comercial 4111;2;2022-05-02;4781400;418380.79903701047;RJ;Rio de Janeiro;80000;150000;2.789205326913403;4.123203285420945
98142226;Empresa Comercial 4113;2;2022-05-05;4781400;180331.43455904644;RJ;Duque de Caxias;80000;150000;1.2022095637269763;4.114989733059549
84741149;Empresa Comercial 4114;2;2022-05-06;4781400;66898.59365989073;RJ;Duque de Caxias;80000;150000;0.4459906243992715;4.112251882272417
81433524;Empresa Comercial 4115;2;2022-05-07;4781400;520155.6954212345;RJ;Niterói;80000;150000;3.4677046361415633;4.1095140314852845
74899873;Empresa Comercial 4116;2;2022-05-08;4711302;21054.93003929095;RJ;Rio de Janeiro;500000;2000000;0.010527465019645474;4.1067761806981515
14982042;Empresa Comercial 4119;2;2022-05-11;5611201;64183.99465098189;RJ;Rio de Janeiro;45000;90000;0.713155496122021;4.098562628336755
94938505;Empresa Comercial 4120;2;2022-05-12;5611201;160571.42324197717;RJ;Duque de Caxias;45000;90000;1.7841269249108576;4.095824777549623
66635464;Empresa Comercial 4121;2;2022-05-13;5611201;26071.4453606683;RJ;Niterói;45000;90000;0.28968272622964775;4.093086926762491
11749736;Empresa Comercial 4125;2;2022-05-18;4781400;299934.87907590606;RJ;Duque de Caxias;80000;150000;1.9995658605060405;4.079397672826831
86586435;Empresa Comercial 4128;2;2022-05-21;5611201;114175.81153569766;RJ;Niterói;45000;90000;1.2686201281744185;4.071184120465435
49658560;Empresa Comercial 4129;2;2022-05-22;4711302;12020.762187692402;RJ;Duque de Caxias;500000;2000000;0.006010381093846201;4.068446269678303
59756120;Empresa Comercial 4131;2;2022-05-24;5611201;28285.09523368101;RJ;Niterói;45000;90000;0.314278835929789;4.0629705681040384
89491892;Empresa Comercial 4132;2;2022-05-25;5611201;354976.81008917734;RJ;Duque de Caxias;45000;90000;3.944186778768637;4.060232717316906
41079502;Empresa Comercial 4133;2;2022-05-27;5611201;18092.439314893272;RJ;Duque de Caxias;45000;90000;0.20102710349881414;4.054757015742642
86386965;Empresa Comercial 4134;2;2022-05-28;4711302;264423.310365522;RJ;Rio de Janeiro;500000;2000000;0.13221165518276098;4.05201916495551
16687666;Empresa Comercial 4135;2;2022-05-29;5611201;29724.56794779281;RJ;Duque de Caxias;45000;90000;0.3302729771976979;4.049281314168378
44333231;Empresa Comercial 4136;2;2022-05-30;4711302;10831.64759916193;RJ;Duque de Caxias;500000;2000000;0.005415823799580965;4.046543463381246
68581601;Empresa Comercial 4140;2;2022-06-03;4711302;126480.88838971732;RJ;Rio de Janeiro;500000;2000000;0.06324044419485866;4.035592060232717
92630636;Empresa Comercial 4141;2;2022-06-04;5611201;22279.20534379367;RJ;Rio de Janeiro;45000;90000;0.2475467260421519;4.032854209445585
18167707;Empresa Comercial 4142;2;2022-06-05;4781400;408524.3372435139;RJ;Niterói;80000;150000;2.723495581623426;4.030116358658453
20679744;Empresa Comercial 4143;2;2022-06-06;4781400;95308.0202078374;RJ;Niterói;80000;150000;0.6353868013855827;4.027378507871321
76120560;Empresa Comercial 4144;2;2022-06-08;4711302;203891.28214767927;RJ;Rio de Janeiro;500000;2000000;0.10194564107383963;4.0219028062970565
97729219;Empresa Comercial 4146;2;2022-06-10;4781400;144088.14502341187;RJ;Rio de Janeiro;80000;150000;0.9605876334894125;4.016427104722792
23321008;Empresa Comercial 4147;2;2022-06-11;4781400;59096.763401300654;RJ;Duque de Caxias;80000;150000;0.39397842267533767;4.01368925393566
56128264;Empresa Comercial 4148;2;2022-06-12;5611201;38539.10491550886;RJ;Rio de Janeiro;45000;90000;0.4282122768389874;4.010951403148528
64779043;Empresa Comercial 4149;2;2022-06-13;5611201;122319.7784170261;RJ;Duque de Caxias;45000;90000;1.3591086490780677;4.008213552361396
17446153;Empresa Comercial 4152;2;2022-06-16;4781400;8623543.156147912;RJ;Rio de Janeiro;80000;150000;57.49028770765275;4.0
39961288;Empresa Comercial 4153;2;2022-06-17;4781400;180922.7922849361;RJ;Rio de Janeiro;80000;150000;1.2061519485662406;3.997262149212868
14469353;Empresa Comercial 4154;2;2022-06-19;4711302;12051.171859742924;RJ;Niterói;500000;2000000;0.006025585929871462;3.991786447638604
79623583;Empresa Comercial 4156;2;2022-06-21;4711302;84594.19796705703;RJ;Niterói;500000;2000000;0.042297098983528514;3.9863107460643397
45463343;Empresa Comercial 4157;2;2022-06-22;5611201;20286.996476444867;RJ;Niterói;45000;90000;0.22541107196049853;3.9835728952772076
47557413;Empresa Comercial 4158;2;2022-06-23;4781400;45358.661390395646;RJ;Rio de Janeiro;80000;150000;0.302391075935971;3.980835044490075
44974352;Empresa Comercial 4159;2;2022-06-24;4781400;12953.449559598734;RJ;Duque de Caxias;80000;150000;0.08635633039732489;3.978097193702943
45733873;Empresa Comercial 4160;2;2022-06-25;4781400;842584.1930336985;RJ;Niterói;80000;150000;5.61722795355799;3.975359342915811
72468785;Empresa Comercial 4161;2;2022-06-26;5611201;205087.8535456372;RJ;Niterói;45000;90000;2.2787539282848575;3.972621492128679
74669427;Empresa Comercial 4162;2;2022-06-27;5611201;18726.885800988784;RJ;Duque de Caxias;45000;90000;0.2080765088998754;3.969883641341547
45642494;Empresa Comercial 4163;2;2022-06-28;4781400;8068.581331078506;RJ;Rio de Janeiro;80000;150000;0.05379054220719004;3.9671457905544147
47416206;Empresa Comercial 4165;2;2022-07-01;5611201;91756.54601959216;RJ;Rio de Janeiro;45000;90000;1.0195171779954684;3.9589322381930185
30411011;Empresa Comercial 4166;2;2022-07-02;4781400;236826.3726353507;RJ;Rio de Janeiro;80000;150000;1.5788424842356714;3.9561943874058865
13800986;Empresa Comercial 4169;2;2022-07-05;4711302;36073.6309774402;RJ;Rio de Janeiro;500000;2000000;0.0180368154887201;3.9479808350444903
48887321;Empresa Comercial 4170;2;2022-07-06;4781400;233622.60292270203;RJ;Niterói;80000;150000;1.5574840194846802;3.9452429842573578
54761947;Empresa Comercial 4171;2;2022-07-07;4711302;472894.4311814802;RJ;Rio de Janeiro;500000;2000000;0.23644721559074008;3.9425051334702257
64495608;Empresa Comercial 4174;2;2022-07-10;4781400;66754.47885202331;RJ;Niterói;80000;150000;0.44502985901348874;3.9342915811088295
